GTVID,Latitude,Longitude,nearest_interstate,distance_to_interstate_mi
MMW008,35.927256,-89.895519,I- 55,1.1679828381261543
MIG054,46.884977,-114.083317,I- 90,2.6433753386531884
SCE021,38.5766697,-121.5483273,I- 80 Bus,0.10698613474639279
AXA003,31.11893,-93.271881,I- 49,34.20909770347925
MCG216,32.634501,-83.690221,I- 75,3.0794214880728314
HOD015,29.6305,-95.234664,I- 45,0.11059052020223709
CAG006,35.2800436,-80.7931394,I- 85,0.06691054166049101
CCW002,28.329371,-98.115177,I- 37,4.910175601584915
JVG012,30.27451,-81.5597715,I- 295,2.2821599504666135
HFG121,41.285267,-72.978,I- 95,0.8051647132190394
SKG003,40.84160610000001,-111.9063132,I- 215,0.45189674770842864
NYS106,40.746384,-73.059871,I- 495,4.9476908295395035
PLG336,40.2157847,-75.0110306,I- 276,4.176225081161619
PSG002,33.7164385,-116.2972058,I- 10,2.6893839127574184
GGD004,33.368421,-91.041064,I- 20,67.44252092375822
DFD011,32.900332,-96.46171,I- 30,0.05034605103242804
DRW001,42.052423,-90.393632,I- 88,28.95981919044419
PLG004,40.0166023,-75.15005769999999,I- 76,2.5191035774902995
MBG002,48.0892803,-105.6388047,I- 94,79.035974812164
GVE074,34.22060500000001,-82.03889099999999,I- 26,21.654220154588483
CLE035,40.7293321,-81.1024437,I- 77,14.890820320816141
LXS016,38.0135837,-84.5216353,I- 64,5.521127209852892
LXS016,38.0135837,-84.5216353,I- 75,5.521127209852892
NYW250,40.882574,-73.228077,I- 495,5.146677740619852
PLS024,40.06887,-75.007309,I- 95,1.4702645828507797
PLS031,40.5000858,-75.6994874,I- 78,5.496095868559272
SAD003,29.4865219,-98.6706333,I- 410,3.3296196081943483
GRW045,43.234037,-86.150568,I- 96,5.141362890374178
PTS009,40.4437209,-79.767945,I- 376,0.039371068947234425
LXS028,37.963637,-84.391798,I- 75,0.15939170102310898
PRG130,41.526647,-71.297235,I- 95,13.746180525472168
PRS030,41.8577767,-71.411256,I- 95,0.2866970645543914
ORS011,28.6119489,-81.45256409999999,I- 4,4.010138420498728
NYS057,40.5706326,-74.109138,I- 278,2.7439616163791363
NYS029,40.374059,-74.087592,I- 195,14.22734228025984
LCG061,30.254823,-93.18028,I- 10,0.5478926611370469
PKS003,39.264276,-81.53867,I- 77,2.038867436342742
NOG002,30.28741639999999,-89.77867619999999,I- 12,1.5684608083765452
CHE334,41.9910202,-87.6769272,I- 94,3.641483645986982
SHS008,42.3293734,-72.633371,I- 91,0.58129798328475
RAS049,35.044466,-78.9421047,I- 295,4.93853914493057
PLS037,39.2019074,-75.5587865,I- 95,32.425217597823256
BID004,33.465601,-86.913529,I- 20,1.0276382405507212
BID004,33.465601,-86.913529,I- 59,1.0276382405507212
DTE280,42.579265,-83.050561,I- 75,3.775382962913308
RAS046,35.0835769,-78.9685058,I- 295,1.9534037898626795
SKW038,37.0432734,-112.5256823,I- 15,45.7440598001915
NYE139,41.22215,-73.71519,I- 684,1.525383292166174
MNW071,44.71373000000001,-92.844958,I- 494,14.226010762394832
PTE021,40.6670858,-79.7124264,I- 76,10.080338082173762
RAS052,35.3148573,-78.6228191,I- 95,1.7357429047107007
ORS020,28.0565805,-80.6222004,I- 95,2.5548971817391353
NYS055,40.6267122,-74.1601566,I- 278,0.545269242585824
COW005,35.0285546,-84.38516980000001,I- 75,29.67303702146588
NYS024,40.9199874,-74.1229178,I- 80,1.1488101618559101
TPG830,28.1288774,-82.5028949,I- 275,3.8274306796169224
JVS011,30.3072415,-81.6198539,I- 95,1.2058945739721427
MWS041,42.7048999,-87.8524669,I- 41,5.12132277671055
MWS041,42.7048999,-87.8524669,I- 94,5.12132277671055
SSW012,43.992768,-96.3320237,I- 29,21.183127536698155
RAS054,34.9886178,-79.2509798,I- 74,17.40120289512281
NYS025,41.1189857,-74.57990520000001,I- 80,14.53569963419823
CHW262,41.707368,-87.628866,I- 57,0.5148247986259806
PLS033,40.3229651,-76.0127766,I- 176,6.058364124401587
CSD002,32.964654,-80.044731,I- 26,1.3216706413230168
MNW111,45.8105141,-94.5719257,I- 94,11.715981087996125
PLS035,39.7340381,-75.55593379999999,I- 95,0.406127636971382
SRP002,32.481434,-93.780451,I- 20,0.1423949383392503
SKW037,40.884517,-111.886909,I- 15,0.49688309929914726
PTS026,40.5119281,-80.13193389999999,I- 79,0.16413283766257103
PTS025,40.419217,-79.9274499,I- 376,0.6083200532546221
LVE016,36.2771294,-115.1446571,I- 15,3.4776482564651676
NYS052,40.698942,-75.168244,I- 78,1.7370818524377287
PLS017,40.438695,-75.355808,I- 476,3.3321751119248675
PRS017,41.681861,-71.5624254,I- 95,1.617538261790441
INS121,39.9102924,-86.2589757,I- 465,0.5585771299264668
ORG839,28.5145992,-81.45837399999999,I- 4,2.0908177849708207
INS132,40.516207,-85.6557181,I- 69,5.519161233789245
NYS076,40.714527,-73.941646,I- 278,0.384290414075618
NYS096,40.7050772,-73.65538099999999,I- 495,4.7869773942488285
MAS019,26.2750923,-80.1572379,I- 95,1.7913389314204693
PLG390,40.244841,-75.243138,I- 476,4.835402122869174
CHW266,42.23370999999999,-88.3363339,I- 90,9.165081945187742
PLS021,39.9722754,-75.3165434,I- 476,1.033180408354675
GHG418,36.19867929999999,-81.09658,I- 77,15.66438084632583
JVS013,30.248062,-81.7394745,I- 295,1.3899656198175467
TUW002,35.9743208,-96.1194548,I- 44,2.292946820896634
NYN158,41.011251,-73.84813710000002,I- 87,0.07459608286516632
INS105,39.694378,-86.06408499999999,I- 74,0.7716919726701092
INS105,39.694378,-86.06408499999999,I- 465,0.7716919726701092
PTS023,40.353945,-79.8375307,I- 376,5.62486883647967
GES036,34.721265,-76.707106,I- 40,67.79994843636457
PKS006,39.3163322,-81.5532539,I- 77,3.5005271264713675
PKS007,39.2837356,-81.6104446,I- 77,5.9962859824791686
LCP002,30.1837412,-93.2188619,I- 210,0.9103974373496972
NOP012,30.2846653,-89.7471636,I- 10,0.12839458786283792
HLS033,40.0218886,-76.1922356,I- 76,14.839433147942193
GES013,35.598824,-77.331612,I- 587,5.645167386507125
ORS035,28.5517268,-81.58767929999999,I- 4,9.443691632216716
PTS021,40.626136,-80.229722,I- 376,4.015414968471315
NYS070,40.622016,-73.74637899999999,I- 678,2.6455445767411314
SEE019,47.006803,-123.390029,I- 5,21.724150436250397
NYS028,40.9746521,-74.1466425,I- 287,4.668354982611016
NYS020,40.674551,-74.19846729999999,I- 95,1.0358969397148583
NYW177,40.906054,-73.549276,I- 495,7.917503883985967
NYS084,40.6771777,-73.9220895,I- 278,2.5241188820526337
GRW057,43.27929,-86.262118,I- 96,7.720843710731853
WHW004,37.6654053,-97.3889454,I- 235,0.6564067189224161
DTW052,42.9336356,-83.0522737,I- 69,4.690410411219754
PLS012,40.520729,-75.520709,I- 476,0.41717196175688565
DTG201,42.385004,-83.314903,I- 96,0.06139119177637748
NYS037,40.11281839999999,-74.3424568,I- 195,2.910015842354279
NOP025,29.893934,-90.099765,I- 10,4.227195064437577
HLW006,39.894576,-76.176084,I- 95,21.28945465268069
PRG124,41.703273,-71.409752,I- 95,3.0097458197993814
PRS022,41.747898,-71.42337739999999,I- 95,0.8335045680800383
NPE068,36.8849816,-76.2159298,I- 64,0.16205246353136524
MYS005,33.85863,-79.056231,I- 95,43.1496948271616
PRS023,41.7336432,-71.4089477,I- 95,1.9489316702855977
PLS029,40.1848452,-75.4503198,I- 476,6.7814949552029296
RAS053,35.302466,-78.60299619999999,I- 95,0.34017023214914904
PLG329,40.09680669999999,-75.15786659999999,I- 276,2.9213858666346484
PRS034,41.8686674,-71.50715389999999,I- 295,0.38442353939250834
PRG135,41.8249582,-71.4546982,I- 95,1.770757391480746
PLS036,39.7144559,-75.67583719999999,I- 95,2.3549195989562355
PLG383,40.0956254,-75.3604213,I- 276,0.5676630977561403
PLS019,40.173963,-75.043329,I- 276,0.8238592142260124
PTS022,40.333078,-79.812564,I- 76,6.299826953383076
JVS008,29.850744,-81.323365,I- 95,3.754761739840271
MNW073,45.5507298,-94.1762369,I- 94,3.6652029217617614
LSS005,38.18856,-85.212081,I- 64,0.26356446872790723
ORG641,28.386489,-80.754609,I- 95,3.0302842818305558
INS022,39.993043,-86.00482199999999,I- 69,1.853057713231744
LSS009,38.2582276,-85.7033476,I- 64,0.6512713476394273
INS026,40.035821,-86.0119246,I- 69,4.849510921998405
NYW176,40.5962271,-73.9849114,I- 278,2.5584994100819864
LSS007,38.2384839,-85.7203084,I- 64,0.903016198534871
GRW059,43.076436,-86.2034626,I- 96,4.682209593200793
LVE015,36.2609747,-115.1351118,I- 15,2.3148911218784076
OKW001,36.94022,-97.343975,I- 35,0.13551963878886028
SEE026,47.027621,-122.924831,I- 5,0.9761515632882725
NYS077,40.677858,-73.98318,I- 278,0.9070303415052978
INS025,40.023687,-85.997553,I- 69,3.878692916207909
INS021,39.9565263,-86.01250879999999,I- 69,0.19664639037825662
NYS036,41.062168,-74.749088,I- 80,9.705297114433483
PRS031,41.866388,-71.440488,I- 95,1.8544470051264366
CHE355,41.5623549,-87.336208,I- 80,0.3469560131597628
CHE355,41.5623549,-87.336208,I- 94,0.3469560131597628
RAS035,35.9637445,-77.8470629,I- 95,1.9410009896941272
CAD007,35.1398685,-80.73372069999999,I- 485,2.934435971336123
RAS032,35.9444633,-77.77667819999999,I- 95,6.074231423134887
WSE002,40.058549,-81.052695,I- 70,0.0883281392805102
KNW007,36.044587,-83.929363,I- 640,1.7945306249999755
PLS014,40.58713849999999,-75.4743045,I- 78,1.6335997932297368
CHE262,41.7201823,-87.7173626,I- 57,3.346926651551207
SCW039,38.6631887,-121.3090004,I- 80,1.991045989127756
INS043,39.8010259,-85.7691208,I- 70,1.384493228251597
RAS047,35.099829,-79.0107869,I- 295,2.182654623477156
HOG53A,29.674241,-95.576972,I- 69,1.4490544031590527
NYS017,40.7136203,-74.1934699,I- 78,0.2340642375547331
OKW005,35.6082972,-97.5768483,I- 44,6.206128031359472
NOP029,29.946089,-89.987775,I- 10,4.53443392850929
PTS024,40.526263,-79.84219700000001,I- 76,1.0910411457034144
MAW059,25.8117902,-80.33749399999999,I- 75,5.881089424336547
NAS035,36.2172725,-86.6241522,I- 40,3.4807498881282997
MWS003,43.10921,-88.49458899999999,I- 94,2.7758608011964263
LSS014,38.1976254,-85.7076417,I- 264,0.10698518597162875
PTS030,40.369975,-79.786085,I- 76,4.219395999438317
DTW060,42.6988335,-83.0341964,I- 75,9.405791309820298
PLS027,40.0295633,-75.6298162,I- 76,2.206931504689092
BID003,33.609368,-86.804218,I- 65,0.2831271188818473
LSS004,38.2130142,-85.2378705,I- 64,1.929925143848093
NYG530,40.5418409,-74.14593719999999,I- 278,4.569670927788971
CHE230,41.8313605,-87.61761109999999,I- 94,0.6464921525900083
SRP004,32.457071,-93.7219025,I- 49,2.0127638115295907
DTG170,42.6303361,-83.0328036,I- 75,6.69318865511116
NYS004,40.751087,-74.202948,I- 280,0.3494201015558376
INS109,39.750038,-86.02971400000001,I- 465,0.2104280130738842
PRS005,41.6981406,-71.144913,I- 195,0.25289383650204744
PLG334,40.3265706,-75.87763319999999,I- 176,1.7538501556950254
PLG259,40.5379884,-75.9766035,I- 78,1.6820480628689694
NYS022,40.7317989,-74.0392983,I- 78,0.016784212114112927
ORG772,28.2283179,-80.67866509999999,I- 95,2.317655458311287
NOW073,29.61774,-90.794993,I- 310,30.530550690971136
NAW017,35.787353,-86.368756,I- 24,0.2399241027296085
LXS017,38.0011,-84.519688,I- 75,5.795632478711216
RAW003,35.34047899999999,-79.40428,I- 73,18.351925228606298
POW007,46.1249869,-122.9356537,I- 5,1.7987997968443545
GHS005,36.3917087,-80.7071775,I- 77,4.2819943641496
NYS035,40.849638,-74.8243981,I- 80,4.708947374688204
FVW003,46.8313315,-96.9127267,I- 94,1.2270702452808633
INW091,38.748054,-86.494344,I- 69,20.027494591140975
GRW023,43.361944,-85.402808,I- 96,26.313608611869785
INS023,40.0358201,-86.4702952,I- 65,0.13205909783375852
COW002,35.341414,-84.532832,I- 75,10.498357722648244
SEG177,47.0847824,-122.435879,I- 5,5.3715593517944
GVE024,35.614426,-82.319352,I- 40,0.13229285469097932
GVW002,34.503514,-82.70195199999999,I- 85,4.87062266567868
CHE615,41.8508535,-87.7543737,I- 290,1.4224970580294998
SCV117,38.3535212,-121.9704083,I- 80,0.367042038725165
SDW005,32.6617229,-117.0791698,I- 805,0.06946815742921239
HDW005,34.635286,-85.937385,I- 59,15.547343085404073
KNW005,36.31279,-83.31075,I- 81,11.06667772339027
TLE012,42.0044917,-83.9387863,I- 94,18.803926863412443
GRW046,43.234064,-86.198695,I- 96,4.192868701785507
MYA004,34.436486,-79.370456,I- 95,0.4223298594813907
WPW029,26.617146,-80.164661,I- 95,5.974749022619537
SEW029,47.4981619,-122.6526016,I- 5,16.131976472828136
RAE074,35.056652,-79.054647,I- 295,5.885401892411095
GES039,35.0952865,-77.1194529,I- 587,39.720868133395925
BOW019,42.5188772,-71.2102543,I- 95,2.171752115912476
BLW005,39.4564353,-76.6335546,I- 83,0.5061899545861226
CMW009,33.7815064,-81.2370678,I- 20,10.271443188685732
CAW013,35.333916,-80.228101,I- 85,21.97309101401418
LAW064,33.4752181,-117.1284471,I- 15,0.556245775331949
LAW062,34.2594523,-118.3160796,I- 210,0.598058750925639
CAW019,35.3223531,-80.6509851,I- 485,2.410498339446356
CHE542,42.0126037,-87.6638252,I- 94,4.347596424389703
THW002,39.4635359,-87.373787,I- 70,2.2706349813830733
SKW009,40.673956,-111.8877955,I- 15,0.7040584323249366
LNW007,42.687922,-84.299423,I- 96,1.5181077298666439
SLW019,38.8272813,-90.5176285,I- 70,2.933479789112208
MAW155,26.28686,-80.11067400000002,I- 95,0.8425865669573827
ATE344,33.754188,-84.267635,I- 285,2.017869715937478
CLW007,41.4625909,-81.56453049999999,I- 480,2.6272384113060494
CHW039,42.07906029999999,-87.75357389999999,I- 94,0.2536831981059484
FSW002,43.059937,-83.783219,I- 75,1.036282729064607
SFW031,37.25523,-121.8975586,I- 280,4.199799076354029
BOW021,42.3795917,-71.0277983,I- 90,0.12084899621566869
LAW039,34.0949713,-117.5754274,I- 15,1.785256294763493
DCG858,39.1861674,-78.1207799,I- 81,0.7688876097636852
GHW017,35.8381,-80.118252,I- 85,0.6548497033470948
GRS023,42.28662,-85.513879,I- 94,1.1906420214935416
SCW017,38.4688381,-121.8229052,I- 80,0.23069399682494823
MNG411,45.2038954,-93.2357226,I- 35,4.668261680891917
GES048,34.6612429,-77.0588163,I- 40,47.506835749235776
BOE043,41.654511,-70.253993,I- 495,25.88787237579171
CHW078,42.1388811,-87.9362507,I- 294,2.5013021619251092
SCG145,37.7230116,-121.532309,I- 580,0.26700902004361
SEW075,47.226285,-122.294494,I- 5,2.273032118218141
MWW029,42.959504,-87.90897799999999,I- 94,0.6938521810898403
MWW029,42.959504,-87.90897799999999,I- 43,0.6938521810898403
NYW118,40.677163,-73.930022,I- 278,2.1879569807243255
ATW017,33.8183256,-84.3885329,I- 85,0.893970930461484
SDG183,32.7832749,-117.0979214,I- 8,0.2352620332797918
COW004,35.140921,-84.87182399999999,I- 75,3.5218468683421267
SCW016,38.3951982,-121.9523883,I- 505,0.1435045955125788
BOW034,42.5107961,-71.1040652,I- 95,0.48706273624292995
SKW023,39.975565,-111.7781425,I- 15,0.22343481985404173
YEW001,33.2788456,-115.9659158,I- 10,27.18083911166166
GHS018,36.1663873,-80.3332386,I- 40 Bus,5.7718207304125215
DFA023,33.10614,-95.596609,I- 30,0.707020151499267
DVW022,40.148969,-102.960454,I- 76,27.12038257211019
MWG304,42.9588309,-87.9287693,I- 894,0.2502915432315805
MWG304,42.9588309,-87.9287693,I- 41,0.2502915432315805
CHW191,41.405845,-86.73408400000001,I- 80,14.945426675796588
CHW191,41.405845,-86.73408400000001,I- 90,14.945426675796588
GHS017,36.1533543,-80.3172367,I- 40 Bus,4.564393525951837
SEW012,47.1592193,-122.5041779,I- 5,0.6243922404886647
NYE159,40.7394012,-73.9343365,I- 495,0.12101102457398806
GRS031,42.79643069999999,-85.5064202,I- 96,6.034717622150612
SFW023,37.651321,-122.490971,I- 280,1.5558846618936746
MAG293,26.027849,-80.143515,I- 95,1.344339320626063
CAW014,34.73562,-80.104481,I- 73,28.312473318741162
CAE064,35.254568,-80.441429,I- 485,11.26902899430272
SLW017,38.7691498,-90.1827214,I- 270,0.1306261268720107
GHS015,36.1945733,-80.25514799999999,I- 40 Bus,7.039878117978627
CHW260,42.0406366,-87.7113597,I- 94,2.5990839297859294
CAW012,34.9303357,-79.7637714,I- 73,7.526744442933537
NYW140,40.761619,-73.527552,I- 495,1.6614648212470893
GRS024,42.316513,-85.535487,I- 94,3.46296885532293
LAW052,34.0109121,-117.9931431,I- 605,2.417221961840557
TCW017,43.856682,-85.4439,I- 75,55.350705804597816
GHE021,35.3554524,-79.9002435,I- 73,7.54050813685163
LAW088,34.0750924,-117.8896872,I- 10,0.21070262609640067
SFW028,37.53319159999999,-122.3279223,I- 280,1.672146533796173
GES046,35.31162,-77.1596445,I- 587,25.630842356503372
GHS016,36.116163,-80.313682,I- 40 Bus,2.136448238210566
GRS028,42.2126828,-85.8911339,I- 94,0.44136410018671274
SEE025,47.18998029999999,-122.5093019,I- 5,2.1720139353366785
CMW010,34.512748,-80.9947136,I- 77,0.18289374753651438
GHS043,36.119973,-79.829894,I- 840,1.473399300472677
ATW016,33.8493059,-84.4304952,I- 75,0.018834975396040673
POE033,45.6426018,-122.5311578,I- 205,1.5037737351504679
GRS032,43.219406,-85.569073,I- 96,14.229513525287459
BOW016,42.2437772,-71.8207722,I- 290,0.43694813610152783
SCW013,37.663994,-120.9935206,I- 5,16.713828117997526
NYW121,40.69192899999999,-73.8351145,I- 678,1.1657113989613708
RAE097,35.7016174,-78.05038940000001,I- 95,0.16864436049213433
BOW018,42.0537406,-71.8400897,I- 395,1.0569165775526532
PSG023,33.759304,-116.2963166,I- 10,0.05118207305056353
ATW060,33.9964727,-84.3497648,I- 285,5.408436622664706
PXW016,33.5386238,-112.0471398,I- 17,3.7297092648283194
PXW017,33.2342973,-111.7210742,I- 10,10.203656504497506
GHS008,36.3748086,-80.4887183,I- 74,5.317848421606554
LAW059,34.0048764,-118.3935508,I- 405,0.9021209892124854
SKW024,40.031955,-111.753448,I- 15,0.11905315652622186
CAE066,34.945163,-79.755593,I- 73,6.5316459516587075
SEW038,48.078894,-123.172017,I- 5,42.701667335445435
GHS040,36.076631,-79.902172,I- 73,0.7309220829591424
GHS040,36.076631,-79.902172,I- 840,0.7309220829591424
DTW017,42.643874,-82.875878,I- 94,1.5877092246123732
LAW140,34.5797262,-118.0767187,I- 210,26.20779196355771
HLG112,39.8236915,-77.2312145,I- 81,20.37363735542004
SKE044,40.624205,-111.808013,I- 215,0.7522051486404734
TAE007,30.4453863,-84.3230961,I- 10,2.297043665761234
BOW017,42.2706753,-71.8064136,I- 290,0.580117042544059
BOW020,42.4123914,-71.07889,I- 93,1.1084578513997023
WPW021,27.602367,-80.430232,I- 95,4.288904736392329
NYW117,40.7099497,-73.4281149,I- 495,4.936206004477276
GRS007,42.2670317,-85.5303263,I- 94,0.36780099258778753
MAW026,26.093143,-80.140908,I- 595,0.7956007920660931
CAW038,35.2246596,-80.89041189999999,I- 77,1.1349044049494712
BOW041,42.2249816,-70.9959423,I- 93,1.2499964166124817
CHE590,41.7610555,-88.06568159999999,I- 355,1.2772780948684905
HOW028,29.1830498,-95.4338661,I- 45,28.227367413410224
KNW004,36.2271065,-83.26419349999999,I- 81,4.78249587202743
ATE180,33.659393,-84.42104599999999,I- 85,0.2985582701504227
NYW116,40.7645279,-73.51963300000001,I- 495,1.5883156859882335
SFW016,37.7769224,-122.2764112,I- 880,1.291776487660646
SRA004,33.27644,-93.214164,I- 30,36.13013100725497
SFE019,37.7233967,-121.9419038,I- 680,0.07462741628220766
EVE010,38.407924,-87.764086,I- 64,15.434577020554398
MSD002,32.495163,-86.400998,I- 65,0.6241306594202702
MPA002,30.6495412,-88.162301,I- 65,2.2738603512588567
MNE114,45.1182923,-93.1587327,I- 35W,1.4468800962576518
SEW006,47.35769,-122.0543096,I- 405,10.518221149561201
DRD002,41.559522,-90.623543,I- 80,2.8037731138504554
DTW045,42.3542637,-83.0631923,I- 75,0.5940378940701395
SLW028,38.3601568,-90.9780568,I- 44,0.0998616346455557
BOG454,42.7579411,-70.9444391,I- 95,0.14793288307617827
DCW005,39.121205,-78.1952909,I- 81,0.19732675034750952
HFW001,41.820683,-73.081553,I- 84,16.082588999013453
MAE012,26.1664561,-80.1549893,I- 95,0.2653352212205868
MAW024,25.7688665,-80.3694347,I- 75,8.950418383117542
MWW024,43.006874,-87.90809,I- 94,0.39940882533192
MWW024,43.006874,-87.90809,I- 43,0.39940882533192
PDW005,37.104969,-89.904332,I- 55,20.117650272272122
BOE013,42.1271388,-71.0095493,I- 93,6.0104252297537775
CNG235,38.646726,-83.762377,I- 64,32.18689936074736
DCW020,39.47103,-77.954517,I- 81,1.511068786834632
SLW012,39.0366,-89.951744,I- 55,10.44403423994178
SEW005,47.5053896,-122.6308334,I- 5,15.013947631433922
CHW014,41.863193,-88.194177,I- 88,4.048873073378427
SKW001,40.4931275,-111.4126204,I- 80,16.853841263236294
DTW018,42.644605,-82.854085,I- 94,0.5972023466928217
CHG383,41.7819078,-88.2400162,I- 88,1.3147871407506375
PTW007,40.778096,-79.52376,I- 76,22.3703781670446
MAW012,25.686183,-80.4010235,I- 95,12.60683193884488
MNW026,44.9623459,-93.27311,I- 35 W,0.1798906353024334
DRD006,41.580641,-90.5273104,I- 74,0.2626970753096342
AUA001,30.2899202,-97.8018444,I- 35,4.3227672278087965
CHW252,41.7160929,-88.3468177,I- 88,5.499051370515966
ZND001,39.892247,-82.044064,I- 70,3.866116755303974
MWG241,43.0751327,-88.0475927,I- 41,0.49952295741860464
DCE005,39.485889,-77.39843599999999,I- 70,5.670986770005428
NYW062,40.6773,-73.824934,I- 678,1.065324546931012
DRD005,42.43374,-90.446602,I- 88,54.44745710177705
CDE018,39.137285,-88.563828,I- 57,0.1420199900434975
CDE018,39.137285,-88.563828,I- 70,0.1420199900434975
FWE007,41.4528456,-85.27779970000002,I- 69,11.523312578441336
DFA039,33.2284759,-97.5947444,I- 35 W,23.09076907037147
FMA003,27.20839,-81.827448,I- 75,18.53854346552832
MAW009,25.565554,-80.381947,I- 95,16.432244429800086
CHE410,41.4957576,-88.16795169999999,I- 80,0.1926547623831813
TPW008,27.432357,-82.397069,I- 75,3.813458064846891
AUG361,30.1302276,-97.6436887,I- 35,8.584629833242674
SEW010,46.37709830000001,-123.794887,I- 5,42.38058703429265
CHE635,41.9245452,-87.7025546,I- 94,0.6148247123667814
CHE635,41.9245452,-87.7025546,I- 90,0.6148247123667814
MNW060,45.3890652,-93.370083,I- 94,16.082934514268775
SCE003,38.7832774,-121.2651635,I- 80,1.272612657629919
BLE013,39.143707,-76.8102105,I- 95,1.2315223278792544
MAW039,26.052431,-80.1439432,I- 95,1.1290547975271932
BIA017,34.215973,-86.15652,I- 59,10.733121635960375
NYW212,40.6725296,-73.8427469,I- 678,2.0507266164293165
RNG018,38.948559,-119.95854,I- 580,15.573613004635755
DVW002,39.5299021,-107.7835876,I- 70,0.48654734080474205
ATW012,34.166597,-85.143491,I- 75,19.52892864008869
CHE675,41.681133,-88.20390400000001,I- 55,3.7970194778154323
LAW013,34.0347525,-118.0909021,I- 605,2.420472646489165
TAD001,30.8827,-83.28558,I- 75,3.3148537503058586
MMA007,34.6280384,-89.9701891,I- 55,0.922972229012596
DFW008,32.87447880000001,-97.2694589,I- 820,2.421983458712078
OKA002,35.3912743,-97.5111372,I- 240,0.04343704566921587
CLE042,41.1687071,-82.21338589999999,I- 80,13.549598860264076
CLE042,41.1687071,-82.21338589999999,I- 90,13.549598860264076
CHW033,41.7566026,-87.5921248,I- 90,0.10770444122770562
BSW001,43.3839482,-115.9997368,I- 84,0.15453848004668794
DOA002,31.2659328,-85.4419129,I- 10,35.56242551913277
MNE075,45.18494279999999,-93.3136481,I- 35,6.8939792416077434
MWW026,43.147896,-88.074362,I- 41,0.9633075639971623
ATW013,33.522513,-85.346307,I- 20,9.823327680713005
NYE167,40.9462117,-73.88211179999999,I- 87,1.2397346882688098
GVE057,34.55947,-82.67921799999999,I- 85,1.5629552064063315
NYE198,40.81078120000001,-73.5072471,I- 495,0.9384690908106683
MAE104,25.6742136,-80.3197031,I- 95,8.448216543084584
LAG554,33.9935954,-117.0569788,I- 10,0.08376480740088149
CLW004,41.233484,-82.63963,I- 80,6.322845368921427
CLW004,41.233484,-82.63963,I- 90,6.322845368921427
NYG233,41.752303,-73.797667,I- 87,13.10877074696757
CAW005,35.0614806,-80.9593391,I- 77,0.17124174063532285
SCW012,37.4749612,-120.8485061,I- 5,16.53628063383653
MWW022,42.988071,-87.987337,I- 894,1.7769699000345704
MWW022,42.988071,-87.987337,I- 41,1.7769699000345704
MWW022,42.988071,-87.987337,I- 43,1.7769699000345704
MAW018,25.687603,-80.354304,I- 95,9.848575896014633
MWE067,43.050652,-88.226202,I- 94,0.0984217985786018
HOW032,30.208829,-95.458398,I- 45,0.11585248004017111
MNE189,45.0360135,-93.20082320000002,I- 35W,0.49532142294070375
SFV088,39.4036834,-123.3521311,I- 5,60.805669202048044
DCW012,39.1329496,-77.7681968,I- 66,18.16813761159585
BOG451,42.55046063,-71.76310892,I- 190,2.100037782998869
BOW014,42.5468562,-71.47295439999999,I- 495,0.23563813398146363
BOW015,42.911997,-71.555888,I- 293,4.841448281551808
DTE174,42.4907995,-83.5149919,I- 96,0.1743501304338965
HOW022,30.0761431,-95.6273168,I- 45,11.381650112021552
PTW004,40.2902045,-79.5762815,I- 76,4.125929744304719
DCG405,38.9531413,-77.226525,I- 495,1.371384918170929
FWE027,41.0699803,-85.0443209,I- 469,2.789679143988296
MNW001,44.763875,-94.158939,I- 494,36.148549141856975
MNS168,45.035514,-92.984131,I- 694,0.09065233524227317
MWG242,43.016579,-87.933211,I- 94,0.7514078714162756
MWG242,43.016579,-87.933211,I- 43,0.7514078714162756
FWD001,41.0702438,-85.20046630000002,I- 69,1.4615476849398232
MAW001,26.0083772,-80.3568943,I- 75,0.8984919244160952
TAA002,30.5432301,-84.2290344,I- 10,2.8832293060149308
SFW013,37.9648392,-122.0603557,I- 680,0.2365558088098081
MAW010,25.7322591,-80.254072,I- 95,2.8412554849311795
SEW008,47.5584311,-122.6754162,I- 90,16.42231686479748
NYW108,40.653134,-73.88615399999999,I- 678,4.097952542837726
MNW013,44.9918369,-93.2028614,I- 35 W,0.958587934183581
CHW250,41.7036858,-86.5231646,I- 80,2.4171965523358123
CHW250,41.7036858,-86.5231646,I- 90,2.4171965523358123
KCA003,38.7811825,-93.7355134,I- 70,14.8196760260318
CHE634,41.9740999,-88.1508657,I- 355,6.080830963604591
MNS159,44.905029,-93.328485,I- 35 W,1.963293825247344
MAE120,25.8562928,-80.1225774,I- 195,3.071051706823948
NYE044,40.7868338,-73.81110819999999,I- 678,0.6177770219697512
ATE177,34.0048288,-83.8109327,I- 85,6.000802560797914
MNS186,45.5694074,-94.1422099,I- 94,5.116793438987686
CHW057,41.9760251,-87.66023969999999,I- 90,3.4961163232654124
CHW057,41.9760251,-87.66023969999999,I- 94,3.4961163232654124
SKE068,40.7646315,-111.8715077,I- 15,2.0799161548704324
MNE202,44.8075591,-93.3826713,I- 494,3.598708154829352
DTE305,42.50213,-83.22298599999999,I- 696,0.9984457927265215
PXE011,33.4080447,-111.6836762,I- 10,16.28502101260029
CAE091,35.2117832,-80.8570872,I- 277,0.7748564244297188
INW050,39.6073629,-85.444385,I- 74,14.197747801758073
