gtvid,status,predicted_probability,actual_label,residual,model_roc_auc
PXW066,Temporarily Deactivated,0.15931197027111185,0,0.15931197027111185,0.8699592181637268
HLE009,Temporarily Deactivated,0.00442106241302413,0,0.00442106241302413,0.8699592181637268
BFW047,Temporarily Deactivated,0.03664132167235839,0,0.03664132167235839,0.8699592181637268
POW115,Temporarily Deactivated,0.13881115936551033,0,0.13881115936551033,0.8699592181637268
TSW018,Temporarily Deactivated,0.09052182157219932,0,0.09052182157219932,0.8699592181637268
TPG287,Temporarily Deactivated,0.0024699459061985718,0,0.0024699459061985718,0.8699592181637268
AUE061,Temporarily Deactivated,0.019709148351185174,0,0.019709148351185174,0.8699592181637268
GVW107,Temporarily Deactivated,0.01274298878522258,0,0.01274298878522258,0.8699592181637268
DTW233,Temporarily Deactivated,0.016021778326784596,0,0.016021778326784596,0.8699592181637268
SKW073,Temporarily Deactivated,0.014473766945908132,0,0.014473766945908132,0.8699592181637268
NYW331,Awaiting Installation,0.02405290015865353,0,0.02405290015865353,0.8699592181637268
HOW074,Awaiting Installation,0.021193309655550732,0,0.021193309655550732,0.8699592181637268
PRW003,Temporarily Deactivated,0.006810048722840096,0,0.006810048722840096,0.8699592181637268
DTW234,Temporarily Deactivated,0.009394029200537632,1,0.9906059707994623,0.8699592181637268
HDW031,Temporarily Deactivated,0.003719590518754591,0,0.003719590518754591,0.8699592181637268
GRG072,Temporarily Deactivated,0.01621289570806519,0,0.01621289570806519,0.8699592181637268
PLW017,Awaiting Installation,0.004594713912523848,0,0.004594713912523848,0.8699592181637268
NYW332,Temporarily Deactivated,0.011656276313413115,0,0.011656276313413115,0.8699592181637268
NYW333,Temporarily Deactivated,0.007974156772202874,0,0.007974156772202874,0.8699592181637268
SEW139,Temporarily Deactivated,0.04229111455801875,0,0.04229111455801875,0.8699592181637268
CHW476,Temporarily Deactivated,0.0445954563952113,0,0.0445954563952113,0.8699592181637268
POW116,Temporarily Deactivated,0.005918345480993479,0,0.005918345480993479,0.8699592181637268
ATW308,Temporarily Deactivated,0.0002782850281083897,0,0.0002782850281083897,0.8699592181637268
CLW273,Temporarily Deactivated,0.008676263594954506,0,0.008676263594954506,0.8699592181637268
MWW124,Temporarily Deactivated,0.008261856516332475,0,0.008261856516332475,0.8699592181637268
JVE029,Temporarily Deactivated,0.007080583256351683,0,0.007080583256351683,0.8699592181637268
JVE007,Temporarily Deactivated,0.08610150720406813,0,0.08610150720406813,0.8699592181637268
JVE025,Temporarily Deactivated,0.0213885015232321,0,0.0213885015232321,0.8699592181637268
JVE005,Temporarily Deactivated,0.028701734863185634,0,0.028701734863185634,0.8699592181637268
JVW037,Temporarily Deactivated,0.012277087172255969,0,0.012277087172255969,0.8699592181637268
JVW038,Temporarily Deactivated,0.08847185777019516,0,0.08847185777019516,0.8699592181637268
SVE011,Temporarily Deactivated,0.00813459245582304,0,0.00813459245582304,0.8699592181637268
SVW019,Temporarily Deactivated,0.01884952913132329,0,0.01884952913132329,0.8699592181637268
JVE010,Temporarily Deactivated,0.0004811508618080245,0,0.0004811508618080245,0.8699592181637268
JVE020,Temporarily Deactivated,0.0008098796502266078,0,0.0008098796502266078,0.8699592181637268
JVE024,Temporarily Deactivated,0.012912194002379583,0,0.012912194002379583,0.8699592181637268
JVW042,Temporarily Deactivated,0.03320490791538633,0,0.03320490791538633,0.8699592181637268
DRG021,Deactivated,0.005050626483815761,0,0.005050626483815761,0.8699592181637268
COW022,Temporarily Deactivated,0.013708193905978685,0,0.013708193905978685,0.8699592181637268
SCW105,Temporarily Deactivated,0.2792109106104156,0,0.2792109106104156,0.8699592181637268
SFG328,Temporarily Deactivated,0.0007898098978586356,0,0.0007898098978586356,0.8699592181637268
SKE066,Deactivated,0.04733437722281281,0,0.04733437722281281,0.8699592181637268
JVW043,Temporarily Deactivated,0.002430474408489745,0,0.002430474408489745,0.8699592181637268
ATW309,Temporarily Deactivated,0.033269169252598214,0,0.033269169252598214,0.8699592181637268
ATW310,Temporarily Deactivated,0.045278218051872134,0,0.045278218051872134,0.8699592181637268
SVE010,Temporarily Deactivated,0.02315281062411993,0,0.02315281062411993,0.8699592181637268
JVE009,Temporarily Deactivated,0.0004400638542504383,0,0.0004400638542504383,0.8699592181637268
JVW045,Temporarily Deactivated,0.04794784351047024,1,0.9520521564895298,0.8699592181637268
FWW053,Awaiting Installation,0.011667355024220819,0,0.011667355024220819,0.8699592181637268
PXW067,Temporarily Deactivated,0.11724048698803945,0,0.11724048698803945,0.8699592181637268
JVW046,Temporarily Deactivated,0.017655337059237587,0,0.017655337059237587,0.8699592181637268
JVE015,Temporarily Deactivated,0.0010982272812849654,0,0.0010982272812849654,0.8699592181637268
SFG316,Temporarily Deactivated,0.0017150128803353477,0,0.0017150128803353477,0.8699592181637268
ATW312,Temporarily Deactivated,0.010049372090831956,0,0.010049372090831956,0.8699592181637268
MEG020,Temporarily Deactivated,9.508353241443998e-05,0,9.508353241443998e-05,0.8699592181637268
