gtvid,avg_monthly_revenue,revenue_percentile
GHG126,373.43030303030304,76.79007615307246
MBG036,175.88652173913042,50.045500263422575
DCG630,65.36571428571429,18.688634513147182
SSG153,4.66,2.1911968964030843
GAG096,984.25,97.10235164519374
RPG087,221.4304255319149,58.455864744480095
PTG149,234.5765957446809,60.61592988169931
LXG293,127.4209090909091,38.29685329757172
LSG127,68.22789473684212,19.751903826811628
SVG294,44.301818181818184,11.533119402270223
WOG120,122.93302325581398,37.10426744575889
MSG053,135.60413043478266,40.50002394750706
FSE090,262.7330434782609,64.62953206571196
CTG084,2.1395652173913047,1.7433785142966616
DCE032,92.81234042553189,27.985056755591742
MSG118,190.6230434782609,52.94314861822884
SRG107,123.80274999999997,37.39163753053307
PRG140,683.8763636363636,92.32721873652952
DCG544,485.2727659574469,84.30959337133004
ORE012,47.366216216216216,12.682599741366923
WOG156,49.04833333333334,13.252550409502371
ING176,114.6791489361702,34.901096795823555
DFG719,63.10181818181818,17.989367306863354
AQS088,146.8306382978723,43.306671775468175
FSE080,298.6309523809524,69.25619043057617
FVG074,349.73297872340424,74.59169500455002
SKG179,360.3236170212765,75.61185880549834
HDG086,120.26326086956522,36.34752622252024
LRG231,64.03071428571428,18.257579385985917
ORG392,98.42085714285713,29.829014799559364
DTS042,879.3527659574466,95.904976291968
GHG288,233.2370212765957,60.362086306815456
SKG132,139.97043478260875,41.515398247042484
HGG029,933.7165957446808,96.53240097705829
CNG010,36.62107142857143,9.195842712773599
LRG253,100.51297872340425,30.437281478998035
DTS014,547.0863829787235,87.43234829254274
DTE452,38.59125,9.808898893625173
TCG030,192.02808510638295,53.28320321854495
RLG217,123.67911764705883,37.34853201781694
GAG049,38.202553191489365,9.665213851238086
LXG306,61.12,17.237415585037596
MNG377,124.71486486486486,37.68379711672015
DCG498,282.365,67.20149432444082
CLG214,98.66085106382978,29.881699315101297
MNS052,403.4400000000001,79.06029982278844
SSG005,88.7008695652174,26.543416830307965
SFS022,1005.3008510638298,97.22687868192921
GHG259,354.2604545454546,75.0419081373629
MCG189,0.2975,1.26442837300637
GHE026,282.8953191489362,67.29728435269888
HOG67F,47.60124999999999,12.764021265386273
GHS022,444.0210638297872,81.88610565640117
DCG764,406.8530769230769,79.328511901911
ATG832,138.0448936170213,41.036448105752186
LHE012,54.152826086956516,14.89534939412807
FME002,93.3913043478261,28.20058431917237
BEG113,27.33227272727273,6.772354997844724
SVG297,29.567826086956515,7.347095167393074
DTG231,255.4118604651163,63.657263278892664
MDS001,658.6578723404255,91.55610900905215
AGG049,71.9836956521739,21.08817472101154
SBS010,207.9408695652174,56.28622060443507
MMG345,6.621515151515154,2.5432252502514485
HDE046,22.88113636363636,5.709085684180277
LAG309,1367.2113043478262,99.16662675415489
CIG210,212.28666666666663,57.06690933473825
SDG047,0.0,0.4262656257483596
RPE025,374.74787234042554,76.87628717850471
RAG478,78.1602380952381,22.932132764979166
RLS008,173.9104,49.600076632022606
RPG243,29.645,7.380621677283394
GHG215,252.48765957446804,63.26452416303462
JMG029,160.21317073170732,46.53958522917764
SGG063,69.895,20.336222999185782
LXG107,127.56851063829785,38.34474831170075
MPG198,159.50904761904764,46.395900186790556
ATG048,340.6895744680851,73.69126873892428
SAG131,144.4157692307692,42.63614157766176
CHE333,278.9625531914893,66.79438670434408
GHG262,190.72195652173914,52.96709612529335
DSG069,69.87710526315789,20.326643996359977
LRG283,21.225526315789477,5.220556540064179
LSG184,37.2640909090909,9.397001772115523
HOG017,955.5527659574467,96.79103405335503
MCG103,631.4411111111111,90.74189376885866
MPG212,173.37851063829788,49.49470760093874
CHS036,879.9178723404256,95.92413429761962
FSE010,624.2896153846154,90.52157670386512
ORG725,35.59695652173914,8.894104123760716
NYG002,290.37765957446817,68.26955313951817
TPG405,175.85750000000004,50.040710762009674
WBG102,97.78699999999998,29.632645241630346
LXS002,444.48212765957436,81.9244216677044
LAG342,985.9251162790696,97.12150965084534
HOG314,257.646,64.00689688203458
EPS018,355.45021276595753,75.15685617127257
CMG112,273.8378723404255,66.09511949806024
DTS033,1729.2865957446809,99.69826141098712
MNE159,29.608518518518522,7.3710426744575885
GEG064,88.94148936170211,26.629627855740218
LBG045,8.815,2.878490349154653
CAG482,168.12808510638294,48.47454379999042
ING293,48.87,13.209444896786243
KNE067,240.7865957446809,61.5738301642799
LAG437,419.7514893617021,80.26246467742708
ROE013,226.435744680851,59.25571148043488
CHS046,1606.7559574468085,99.56894487283873
HOG46F,230.70727272727274,59.92145217682839
MNG644,0.32,1.2907706307773361
HOS001,707.534255319149,92.88280090042626
DTE327,267.6114285714286,65.3383782748216
TAE024,141.79857142857148,42.032664399636
QHG045,47.355000000000004,12.673020738541117
HOG68C,320.7083333333333,71.62220412855021
CAG493,201.98,55.28521480913837
ATG283,319.62063829787223,71.51683509746636
GVE087,427.1303333333334,80.77015182719478
GRE055,378.6478723404255,77.22113128023372
CHE522,332.5473913043479,72.88663250155659
MDG226,32.58655172413794,8.204415920302695
DFG278,339.9109302325581,73.63379472196944
QHG050,158.47,46.166004118971216
NAG118,39.25744680851063,10.010057952967095
CHE099,501.8559574468084,85.2195986397816
MSG061,66.35071428571426,19.023899612050386
OKG165,57.919999999999995,16.260357296805402
ORG433,44.72368421052632,11.628909430528282
LYG131,125.60083333333331,37.90411418171368
DCG495,132.13617021276596,39.59001867905551
YPE011,113.35382352941174,34.44609416159778
OKG075,124.8095652173913,37.70295512237176
MNE125,150.40212765957446,44.24062455098424
CHE209,442.8317021276596,81.795105129556
DCG821,41.13615384615385,10.57521911968964
WMG049,28.34809523809524,6.997461564251161
BNG023,694.9219148936171,92.6050098184779
IFE034,273.5865,66.04722448393122
MDG105,1119.2440425531915,98.06983093060012
HOG88D,122.7,37.022845921739545
HOG867,322.06093023255806,71.78025767517602
BGG010,8.935,2.8976483548062646
NOE006,568.1484210526315,88.39982757794913
DTS047,388.44340425531925,78.0018200105369
NPE018,217.96595744680852,57.91944058623497
QHG052,253.54999999999998,63.393840701183
ATG3F0,122.89659574468085,37.09468844293309
DTG230,197.9383720930232,54.46621006753197
CHE690,133.91272727272724,40.078547823171604
SLG226,532.6121276595743,86.79534460462665
MCG120,150.62212765957443,44.28851956511327
CDG059,745.1706382978725,93.66827913214235
CHS022,602.1255319148937,89.73609847214904
RAG385,346.90489361702123,74.28037741271133
CHE524,48.624444444444435,13.132812874179796
LNE032,130.735,39.23080607308779
GES057,892.7736170212767,96.08697734565831
JVG472,161.27599999999998,46.8030078068873
HOG641,106.3492857142857,32.295608027204366
HOG111,95.48473684210525,28.861535514152976
AQS032,740.7861702127659,93.55333109823268
GVS005,325.55595744680863,72.15383878538243
BIG169,15.686888888888884,4.128550217922314
GBG195,521.2495238095238,86.17270942094927
CWG038,237.18085106382975,61.02303750179606
CHG286,599.1231914893618,89.65467694812969
CUG081,396.4560869565219,78.63403419704008
MNG387,507.1872340425532,85.46386321183964
CNE041,626.157142857143,90.58384022223287
SLG298,349.0545714285715,74.49590497629197
MNG684,32.665,8.22836342736721
AUG381,144.7574285714286,42.722352603094016
HOE020,480.5273529411765,84.01743378514296
PDE029,12.527826086956521,3.453230518703003
MWG257,282.63468085106393,67.23981033574404
MMG538,0.0,0.4262656257483596
HOG527,80.50234042553191,23.664926481153312
MNE052,202.7125531914894,55.42411035011255
TSG128,1031.691951219512,97.46635375257435
SCE059,816.2589361702129,95.00933952775516
MYG191,118.03553191489358,35.75841754873318
SAG388,1074.4321276595745,97.74893433593563
CAG225,222.53595744680848,58.61391829110589
MNG064,127.47232558139535,38.325590306049136
CHE256,246.8188888888889,62.4024139087121
TPE028,468.43676470588247,83.37085109440106
RLG205,163.67243902439026,47.42564299056468
LHG101,22.453333333333333,5.579769146031897
RLG232,119.74541666666664,36.175104171655725
SFG005,241.31446808510637,61.650462186886344
CAE073,156.11936170212766,45.62479045931318
MAG322,336.88199999999995,73.34642463719527
INS036,615.9436170212765,90.24378562191676
DFE018,250.5103703703704,62.948417069783034
EPG075,131.18808510638297,39.37928061688778
RLG070,158.37266666666667,46.132477609080894
RPG217,338.5382142857142,73.49010967958235
SFG079,654.2223404255318,91.4555294793812
AUG202,349.0825531914894,74.50069447770487
SGE003,79.89349999999999,23.482925427462998
PLG224,516.7368888888889,85.96197135878154
RAG667,216.67333333333332,57.718281526893044
SAG125,788.31,94.46812586809713
SRG062,410.94276595744697,79.61109248527228
SAG021,704.258,92.81095837923272
BFS017,395.54127659574465,78.54782317160783
ORG735,185.31840909090906,51.77929977489343
SSE026,114.57978723404253,34.886728291584845
DYS073,1218.0765957446808,98.60146558743234
HGG007,93.48931034482759,28.2484793333014
LXG231,18.240000000000002,4.6027108577997025
DTS080,1826.1512765957443,99.77010393218066
NYS085,1550.5031914893616,99.5258393601226
NPG099,283.4000000000001,67.3451793668279
BFG097,132.81,39.77201973274582
SVG137,23.06326086956522,5.7474016954835
BPG120,164.67175000000003,47.669907562622726
TPG544,20.962499999999995,5.1582930216964415
CAG164,56.36242424242425,15.704775132908663
GVG082,226.31978723404256,59.24613247760908
COG016,76.53434782608697,22.42923511662436
VCG006,103.25763157894735,31.299391733320558
MNG069,292.1616666666667,68.4946597059246
BOG329,286.1606666666667,67.70439197279563
LRG297,12.666363636363634,3.4819675271804202
FSG074,121.06638297872338,36.55347478327506
CLG219,549.9985714285715,87.57124383351693
WPE022,133.7144186046512,40.01149480339097
CHS177,1106.3623404255316,97.97883040375497
MNG663,0.12,1.0632693136644475
LHG081,46.215,12.194070597250825
DCG171,289.67829787234035,68.15939460702141
PLG223,260.2488888888889,64.32300397528617
GBG006,205.014,55.75458594760285
PXG561,79.71000000000001,23.463767421811387
CMG200,402.99181818181825,79.00761530724651
TPS044,507.0844680851063,85.45428420901384
FRG113,231.4240425531915,60.03640021073806
HOG721,44.21142857142858,11.509171895205709
CHE385,540.7980000000001,87.11624119929115
MAG100,1149.4778571428574,98.20872647157431
CLG301,194.14266666666666,53.714258345706206
CVG037,68.78567567567566,19.94827338474065
BIG051,438.6961702127659,81.51731404760764
SLG138,301.0321276595745,69.52440250969873
CHE547,590.9293617021277,89.36251736194262
HOG8BB,277.7366666666667,66.64591216054409
TLS036,1946.3197872340422,99.82757794913549
DFG701,55.84000000000001,15.455721059437712
DTE378,612.91375,90.07615307246515
MWG323,376.97533333333337,77.06307773360793
YPE003,457.1904255319149,82.68595239235596
GBG009,77.97936170212766,22.86029024378562
NAG375,32.21684210526316,8.094257387805929
INS080,544.012340425532,87.29345275156855
GVG002,66.59297872340423,19.138847645960055
GRS055,852.1746808510636,95.54576368600029
PLG265,227.50025000000005,59.404186024234875
TRE006,173.34,49.48512859811294
HLS001,329.80680851063823,72.57531490971789
SAG457,196.650303030303,54.183629484170694
DTE116,291.5431111111111,68.39408017625365
ATE262,198.79553191489364,54.648211121222275
GBG293,59.08621621621621,16.600411897121507
TPG079,158.62173913043478,46.19953062886153
NAG417,89.71000000000001,26.90262943627568
HOG026,722.3948936170212,93.20848699650367
MNG080,189.58133333333336,52.7228315532353
EVG002,117.90189189189186,35.710522534604145
ATG493,23.4348,5.824033718089947
JVS026,330.7210638297873,72.70463144786628
CUG068,63.900999999999996,18.219263374682694
CUG069,210.9891489361702,56.793907754202785
NPG096,131.73531914893616,39.52775516068777
CHE042,64.09000000000002,18.286316394463334
CLG277,433.9925581395349,81.22994396283346
MNG142,277.7229787234043,66.64112265913118
SBS012,132.61553191489364,39.72412471861679
BOG142,229.91468085106388,59.81608314574452
BOS089,268.54595744680853,65.45811581014416
HOG105,301.9425,69.65371904784712
MNG490,193.5840425531915,53.57536280473202
CJG057,44.559999999999995,11.595382920637961
DTE187,454.28839999999997,82.51831984290435
CAG286,361.69947368421055,75.73638584223382
LSS020,588.3514893617022,89.23799032520714
MIG034,100.29585365853659,30.36543895780449
PCE013,233.4263414634147,60.39082331529288
MWG228,249.60021276595748,62.833469035873364
ABG022,434.51461538461535,81.26825997413668
RAE073,101.59148936170217,30.734230566598015
CAG570,135.0683870967742,40.38028641218449
LAG233,0.0,0.4262656257483596
DTE389,369.76333333333326,76.50270606829828
CHE132,285.20553191489364,67.60860194453757
RLG140,166.87255319148935,48.144068202500115
NYG358,132.9459574468085,39.81512524546194
SKE064,161.44068181818182,46.83653431677762
CWG032,170.12148936170215,48.833756405958134
HOG118,91.748,27.565975381962737
HFG010,390.1278723404255,78.14550505292398
TAE025,123.8395744680851,37.41558503759759
MYG232,131.10630434782607,39.34096460558456
TLS018,884.2817021276594,95.97681881316154
CLE102,186.53115384615387,52.081038363906316
CHE636,174.735,49.82039369701614
PRG088,185.66377777777777,51.8894583073902
DYS009,716.6904255319148,93.08874946118108
THS001,256.5395744680852,63.86321183964749
MQE011,139.67851063829787,41.410029215958616
AUG198,378.19829787234045,77.1780257675176
MMG369,41.71000000000001,10.795536184683174
JVS027,653.3517021276597,91.42679247090378
DTG029,391.35276595744676,78.22692657694334
BIE049,99.19119047619047,30.044542363139996
BVG112,0.03,0.9100052684515542
DTE080,539.393829787234,87.05876718233631
DCG660,521.3489361702126,86.17749892236218
FME010,84.37769230769231,25.025144882417738
INE092,20.720000000000002,5.086450500502897
MNS007,531.8189361702127,86.75702859332343
SLG124,157.38851063829787,45.888213037022844
BEG061,48.119687500000005,12.950811820489486
TPS045,413.93574468085103,79.84577805450452
ATE090,129.72317073170734,38.909909478423295
GGG016,252.4942553191489,63.26931366444753
PXG296,515.236170212766,85.87097083193639
GHG043,156.54978260869566,45.68705397768092
DCG729,368.5703846153846,76.37338953014991
AQS108,244.21319148936172,62.0719383112218
CLS086,356.5012765957447,75.21911968964031
DTS097,1224.5282978723405,98.62541309449686
CAG580,12.914285714285715,3.5250730398965464
NYG449,408.7770212765959,79.47219694429809
DCG755,6.114,2.4378562191675845
MSG186,68.83333333333333,19.96743139039226
CHE617,124.18809523809523,37.511375065855646
CHG304,116.0180952380952,35.221993390488045
DFG503,80.64234042553191,23.69366348963073
CBG119,98.16833333333335,29.77154078260453
JVG461,528.074,86.55586953398151
TAG053,232.19893617021282,60.17529575171224
RPG019,131.711914893617,39.513386656449065
BLG332,210.07857142857142,56.650222711815694
PDG079,36.849729729729724,9.272474735380046
HDG027,132.55535714285713,39.71454571579098
KCG076,68.29042553191489,19.775851333876144
RLG132,3.914705882352941,2.064275108961157
SSE043,84.17744680851064,24.92935485415968
SCS009,385.89808510638306,77.84376646391111
SCG089,841.9715217391305,95.37334163513577
DVG037,527.0631914893615,86.49360601561376
WBE030,52.15489361702128,14.200871689257147
WSE003,53.27695652173912,14.579242300876478
SEG204,28.918333333333333,7.179462617941472
HDG154,70.73176470588236,20.652330092437378
CHE112,298.57153846153847,69.24661142775037
LRG210,66.88419354838709,19.220269169979403
NOG154,155.98368421052635,45.59605345083577
ATG4EC,129.13658536585368,38.77101393744911
ATG810,113.47021739130437,34.4891996743139
GHS021,626.5774468085107,90.59341922505867
WHE017,65.12510638297873,18.616791991953637
GHG399,66.41181818181816,19.06221562335361
DOE009,121.23755555555557,36.59179079457828
RAS025,397.03468085106385,78.6531922026917
EPG136,167.31261904761905,48.282963743474305
SYS003,559.5659574468085,88.08372048469754
GHG340,107.82564102564105,32.77455816849466
BOS060,489.9317021276595,84.5634369462139
CMG159,53.00192307692308,14.493031275444226
CDG156,167.99,48.4410172901001
CME026,112.8070212765957,34.311988122036496
MAG146,875.4263829787234,95.87623928349058
MNE060,120.23071428571427,36.32357871545572
DVG254,77.55029411764706,22.735763207050145
ATG4D2,47.560810810810814,12.75923176397337
SHG010,201.74307692307693,55.237319795009334
SEG155,24.74617647058824,6.17366732123186
ATG157,213.12071428571426,57.22496288136405
NYS088,507.482340425532,85.48302121749126
CAG463,157.14063829787236,45.83552852148091
SVG152,354.3555813953488,75.06585564442742
CNG157,198.97659574468088,54.6865271325255
HOG71D,173.28285714285715,49.48033909670003
DFG573,193.54382978723405,53.57057330331912
HFG085,198.66276595744685,54.60989510991905
SCE050,239.02255319148938,61.281670578092815
GHG110,141.3417021276596,41.898558360074716
RLG221,67.10812500000002,19.306480195411655
LAG039,1117.436285714286,98.0363044207098
SFE004,359.43297872340423,75.5208582786532
NYE165,0.745,1.49432444082571
ATG639,133.17829787234044,39.89175726806839
LAG944,433.6766666666667,81.16768044446573
MNS123,625.0274468085106,90.54552421092964
JNG020,184.04914893617016,51.50629819435797
CIE011,86.58275,25.724412088701566
BOE040,298.55634146341464,69.23703242492456
SBG035,0.29,1.2572441208870155
KCG055,270.6463636363637,65.67843287513769
MDG163,44.795,11.645672685473441
SKE015,259.0825531914894,64.13621342018295
SKG131,146.28347826086957,43.17256573590689
SEG085,144.9017391304348,42.75108961157143
CME037,151.7491666666667,44.494468125868096
FVE006,22.308085106382983,5.5270846304899655
CHE517,416.498695652174,80.02777910819484
NAG359,116.17857142857144,35.27467790602998
WMG088,21.372285714285713,5.258872551367403
PXS003,550.7293617021274,87.62871785047176
HOG678,207.14024999999998,56.099430049331865
BIG369,83.39538461538463,24.656353273624216
DTG149,315.3395744680851,71.13846448584702
CHG427,311.56384615384616,70.75530437281479
INS164,532.1087234042552,86.77139709756214
DCG663,307.09536585365845,70.26677522869869
WOG107,270.69085106382977,65.6880118779635
ATG216,29.544,7.342305665980171
PRE003,496.80702127659566,84.91307054935581
WPG157,147.9935714285714,43.60362086306815
TUG095,137.43,40.8879735619522
HOG812,26.1325,6.441879400354423
LAG535,193.35666666666665,53.51788878777719
SBE060,331.75900000000007,72.80521097753723
MNG149,602.8640425531916,89.75525647780066
HOG773,461.6566666666666,83.00205948560755
LVG060,115.04361702127657,34.95378131136548
MAE073,276.92382978723407,66.54533263087312
THG043,0.0,0.4262656257483596
HLG091,148.66571428571427,43.80477992241008
CSG151,18.971999999999998,4.755974903012596
EPG082,185.4623404255319,51.81282628478375
ATG931,313.99404255319155,71.03309545476316
JAE016,135.78595744680848,40.51918195315867
AMG005,212.29872340425538,57.07169883615116
CNS037,834.4985106382978,95.27755160687772
BIE046,115.969347826087,35.20283538483643
EUE004,345.176,74.09358685760812
NYG169,299.7846341463415,69.39987547296326
MAS017,1340.2463829787237,99.08041572872264
INS156,784.306595744681,94.40586234972939
SVE018,136.6393023255814,40.682025001197374
WBS001,355.52191489361707,75.16164567268547
MCG200,26.497142857142855,6.542458930025384
TLG151,20.505,5.043344987786771
TPG636,46.92487804878049,12.510177690502418
DFG623,55.5475,15.383878538244169
DTG192,94.89446808510637,28.71785047176589
CHG526,47.67,12.783179271037884
NPG108,177.23063829787233,50.31850184395804
MAG348,62.809999999999995,17.9031562814311
FVG075,113.31639999999999,34.43651515877197
HDG067,120.98702127659573,36.51994827338474
HOG6B5,339.24558823529406,73.55716269936299
DOG047,255.1891666666667,63.61415776617654
PRS013,635.3748936170214,90.87121030700703
HFE034,68.55499999999999,19.866851860721297
CPG016,243.82765957446807,62.000095790028254
DSG037,104.32404255319146,31.682551846352794
CSG236,140.859,41.75966281910053
KNE041,69.50185185185185,20.187748455385794
SAG367,324.04333333333335,72.01015374299536
CHS128,956.12085106383,96.81019205900665
NOG001,745.8725531914894,93.68264763638105
TLS029,483.9806382978724,84.23296134872359
JVS020,1435.2887234042555,99.32946980219359
PLG170,408.60823529411766,79.43867043440777
MPG277,22.82739130434783,5.694717179941568
ROG056,95.17487804878049,28.77053498730782
BOS088,592.9310869565217,89.42957038172325
LXG226,98.05439024390245,29.73801427271421
SDG110,394.89399999999995,78.46640164758848
RAG436,128.17107142857145,38.48364385267494
CHE534,526.9103448275862,86.48402701278796
CSG010,0.0,0.4262656257483596
DCG577,14.154666666666666,3.783706116193304
ALG081,35.9964705882353,9.023420661909094
CNG110,163.67186046511628,47.420853489151774
KCG187,45.92642857142857,12.064754059102446
HOG621,209.16617021276593,56.50653766942861
BOG490,87.96114285714285,26.279994252598303
WOG148,61.68111111111111,17.47689065568274
BOG395,249.9652173913043,62.8861535514153
WMS004,274.38,66.1813305234925
PDE016,41.443448275862075,10.699746156425116
CHG489,39.625,10.13458498970257
NPG135,117.71021276595745,35.65304851764931
LXG142,50.52733333333334,13.717132046553953
TOE013,69.40468085106383,20.154221945495472
SYS022,286.544255319149,67.74749748551176
ORG622,240.313125,61.50677714449925
BRG135,178.09049999999996,50.43823937928062
CHE409,323.7072340425531,71.93352172038891
LNE002,425.3425581395349,80.66478279611093
NPG074,752.0076595744681,93.7592796589875
PXS004,443.7387234042553,81.87652665357535
HOG676,113.216,34.417357153120356
CHE598,185.70604651162787,51.9038268116289
DFE022,115.35326086956523,35.03041333397193
WTG021,0.0,0.4262656257483596
DCG745,312.77536585365846,70.90377891661478
HFG089,359.6728888888889,75.5352267828919
SKG044,155.5412765957447,45.47631591551319
ORG694,55.87042553191488,15.465300062263518
OTG022,123.07000000000001,37.142583457062116
MWG160,288.8251063829787,68.05402557593754
NPE050,153.00170212765957,44.824943723358395
HOG620,137.84255319148934,40.97418458738445
CBE053,56.53944444444445,15.771828152689304
ATG74A,120.035,36.22299918578476
TAG118,190.09680851063837,52.80904257866756
KCG289,2.155,1.7481680157095645
TPS008,1043.9787234042553,97.58609128789692
NAG257,53.49000000000002,14.651084822070022
INS159,433.88914893617016,81.21078595718186
HOG750,301.45936170212764,69.60582403371808
FRG253,64.8788888888889,18.52579146510848
MNG352,81.85558139534886,24.115139613966186
BLG248,132.71742857142857,39.743282724268404
BOG226,277.7014285714286,66.63154365630537
BIE067,191.54765957446807,53.17304468604818
BLG240,255.9876595744681,63.772211312802334
DME002,57.95657142857144,16.265146798218304
HLS026,247.20382978723407,62.45030892284113
SAG372,70.90928571428572,20.728962115043824
CNS070,634.6521276595745,90.84726279994253
NPG106,193.79489361702124,53.623257818861056
NPE082,429.03255319148957,80.90904736816897
CAG316,106.99361702127659,32.56382010632693
LXG290,266.04538461538465,65.11327170841516
SAG392,394.0787234042554,78.41850663345946
CJG020,233.70564102564103,60.4291393265961
MNG063,232.1376595744681,60.15134824464773
WPG152,32.93222222222222,8.285837444322045
RAG345,216.04702702702699,57.65601800852531
SVG195,33.103191489361706,8.338521959863979
PXE022,151.83574468085106,44.51362613151971
AUE054,252.13100000000003,63.202260644666886
SLG320,583.6740425531914,89.0128837588007
GHG239,222.0351063829787,58.52291776426074
GRG142,231.1595652173913,60.012452703673546
SPG051,469.5625531914894,83.44748311700752
PLG243,786.2082978723402,94.425020355381
JNG026,119.14090909090909,36.01226112361703
RPG229,38.586666666666666,9.80410939221227
CHE548,324.1973529411765,72.03410125005986
TSG140,17.135,4.358446285741654
DYS091,572.3985106382977,88.55309162316202
CLG208,108.93657894736843,33.19124479141721
CAG029,120.01128205128202,36.21820968437186
CWS045,402.10829787234036,78.95493079170458
GHG261,3.0077777777777777,1.8679055510321374
ROE009,453.92978723404246,82.49916183725274
BLG236,309.87174999999996,70.58767182336318
INS135,671.3648936170214,91.9727956319747
DTE207,577.6444680851064,88.74467167967813
PBG010,479.19489361702125,83.96474926960103
LEG143,92.28209302325581,27.76952919201111
BBG017,46.28227272727272,12.246755112792757
BRE036,61.613,17.443364145792422
SAG209,935.897234042553,96.58029599118731
BLG086,59.078723404255314,16.595622395708606
ORG681,268.6144680851064,65.47248431438287
FRG109,240.39361702127667,61.51635614732506
RLG237,0.03,0.9100052684515542
HTG012,670.2760869565217,91.93447962067148
AMG006,586.214680851064,89.14698979836199
STG004,567.7240425531915,88.38545907371042
PSG001,0.0,0.4262656257483596
ATE243,282.80333333333334,67.28291584846018
BOG337,285.8393478260869,67.69002346855692
YNS013,595.9547826086956,89.54451841563292
CME033,192.91333333333333,53.44604626658364
GRG156,248.79553191489356,62.708941999137885
MYG125,150.67871794871795,44.30288806935198
SVG138,293.66225000000003,68.68145026102782
CSS017,408.79489361702116,79.47698644571099
MNE041,260.5336170212766,64.35174098376359
RLG100,120.2576923076923,36.34273672110733
DTS117,1246.117446808511,98.73557162699362
BFS033,1160.2453191489362,98.29014799559366
TLE029,148.14382978723404,43.651515877197184
SIG064,11.983333333333334,3.3574404904449446
RPG165,110.01071428571427,33.54087839455912
HOG088,294.21319148936175,68.77245078787298
CHS114,431.60468085106373,81.05273241055606
ATG358,572.1040425531914,88.54351262033622
CHE577,457.97925925925927,82.75300541213659
MMG334,144.58049999999997,42.66966808755208
GVE014,129.68644444444448,38.90511997701039
DSG007,412.1231034482759,79.69251400929163
FSG043,742.9336956521738,93.6108051151875
OKG025,88.32666666666667,26.418889793572486
MNE141,259.8608510638298,64.25116145409262
PLG207,145.67021739130442,43.00493318645529
WOG132,355.16680851063836,75.12811916279514
FMG166,41.33149999999999,10.637482638057378
AUG437,249.426,62.79515302457014
SBE052,152.59916666666663,44.714785190861626
SVG156,252.2564285714286,63.2262081517314
AQG031,249.0680851063829,62.74725801044111
SLG225,347.9246808510638,74.3905359452081
DCG090,58.63161290322581,16.490253364624742
DMG223,90.92999999999999,27.302552804253075
MRE001,10.638181818181819,3.1467024282772162
GRS046,180.78446808510637,50.91718952057091
CLS045,563.8997872340424,88.25135303414913
ASS005,303.27595744680843,69.83572010153743
CHE497,60.475,17.017098520044062
DFG142,235.115,60.71171990995737
ATG773,83.46297872340423,24.69945878634034
BEE008,48.593500000000006,13.113654868528185
CLG139,524.8285106382979,86.35471047463959
SAG115,103.27255319148937,31.304181234733463
MSS003,658.7076086956523,91.56089851046505
PXE010,167.63159090909093,48.383543273145264
CNG227,83.59391304347825,24.76651180612098
LRG178,150.5725,44.27894056228747
CWS049,634.3259574468086,90.83289429570381
DYG024,175.0051063829787,49.87307821255807
BBG027,134.85571428571424,40.308443890990944
NAG304,185.6455882352941,51.87987930456439
HOG710,684.0870212765957,92.34158724076823
LAG643,411.425,79.6446189951626
NYS128,638.2895744680851,90.94305282820058
DMG106,53.1325,14.55050529239906
DVG009,900.1511111111112,96.15403036543896
AQS084,269.70382978723393,65.62095885818286
BOG119,106.85547619047618,32.47281957948177
LRE017,100.25608695652173,30.355859954978683
PLG141,380.205,77.36960582403371
SKE010,80.41,23.636189472675895
AUG399,180.48037037037037,50.83576799655155
SYG038,568.5044680851064,88.40940658077494
MPG169,219.59641025641025,58.15891565688012
CBG099,547.0125531914895,87.42276928971694
DFG363,106.00416666666666,32.166291489055986
RAG534,621.9006666666667,90.45931318549738
TAE028,107.64423076923079,32.72187365295272
DMG214,86.54,25.710043584462856
DTE226,366.4428888888889,76.14828296374347
RAE100,157.2842105263158,45.87384453278413
SVG159,92.56617021276595,27.894056228746585
DFG845,12.3775,3.4101250059868766
DFG456,198.7287179487179,54.62905311557066
SLG309,340.13875,73.64816322620815
ASG055,380.26234042553205,77.37439532544661
BRG152,50.08214285714287,13.559078499928157
SAG302,230.7304761904762,59.9310311796542
DCG160,566.4268292682926,88.36630106805882
NOG243,284.6022222222222,67.5080224148666
RAG044,331.32977777777785,72.766894966234
ATG785,141.70944444444453,42.01829589539729
WOG193,87.58,26.1075722017338
ORG633,41.38333333333334,10.661430145121892
HOG826,275.5842553191489,66.353752574357
MMG433,162.62583333333333,47.1334834043776
SKG268,52.54148148148147,14.344556731644236
TRE016,261.2493617021277,64.47147851908616
SDE008,553.9623404255318,87.76761339144595
LAG390,437.6385106382978,81.4406820250012
TLE032,62.008684210526326,17.60620719383112
CLS093,509.8008510638298,85.60275875281383
DTE447,158.26162162162163,46.10853010201638
CBG079,155.20893617021275,45.399683892906744
CLG281,70.70146341463416,20.633172086785766
KCG309,163.37,47.334642463719526
LAE040,576.869696969697,88.72551367402653
BEG008,845.5176086956525,95.43081565209062
MMG335,52.131428571428565,14.186503185018438
LHG103,126.47,38.04779922410077
TPG621,172.58166666666665,49.34623305713875
CSG207,378.59808510638294,77.21634177882082
ORG349,23.078750000000003,5.752191196896403
DMG156,178.35,50.505292399061254
HOG798,0.0,0.4262656257483596
NYG531,105.44277777777778,32.041764452320514
PLE021,172.67956521739126,49.36539106279036
